USE_LICENSE_URL,COLLECTOR_ID,GUID,SCIENTIFIC_NAME,GENUS,SPECIES,COLLECTORS,CONTINENT_OCEAN,COUNTRY,STATE_PROV,COUNTY,MIN_ELEV_IN_M,MAX_ELEV_IN_M,MINIMUM_ELEVATION,MAXIMUM_ELEVATION,ELEV_IN_M,DEPTH_IN_M,SPEC_LOCALITY,LOCALITY_REMARKS,VERBATIM_LOCALITY,VERBATIM_DATE,DAY_COLLECTED,MONTH_COLLECTED,YEAR_COLLECTED,VERBATIM_COORDINATES,ORIG_LAT_LONG_UNITS,DEC_LAT,DEC_LONG,COORDINATEUNCERTAINTYINMETERS,DATUM,FORMATTED_SCIENTIFIC_NAME,COLL_EVENT_REMARKS,ASSOCIATED_SPECIES,AGE,AGE_CLASS,BODY_CONDITION,BODY_WIDTH,CALCAR_LENGTH,DESCRIPTION,DIMENSIONS,EAR_FROM_NOTCH,EAR_LENGTH_MM,EMBRYO_WEIGHT,HEAD_LENGTH,HEAD_WIDTH,HEIGHT,HIND_FOOT_WITH_CLAW,HIND_FOOT_LENGTH_MM,HIND_LIMB_LENGTH,LEFT_GONAD_LENGTH,LEFT_GONAD_WIDTH,MAXIMUM_STANDARD_LENGTH,MAXIMUM_TOTAL_LENGTH,MINIMUM_STANDARD_LENGTH,MINIMUM_TOTAL_LENGTH,REPRODUCTIVE_DATA,REPRODUCTIVE_STATUS,RIGHT_GONAD_LENGTH,RIGHT_GONAD_WIDTH,SEX,STANDARD_LENGTH,TAIL_BASE_WIDTH,TAIL_CONDITION,TAIL_LENGTH,TAIL_LENGTH_MM,TOTAL_LENGTH,TOTAL_LENGTH_MM,VERBATIM_COLLECTOR,WEIGHT,BODY_WEIGHT_G,BODY_LENGTH_MM,NOTES
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,FMM139,MVZ:Mamm:231419,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Argentina,Chubut,,3,3,10,10,3-Mar,,"Gaiman, La Angostura",Farm,"Argentina; Chubut; Gaiman; La Angostura; Farm; S 43 °19'51.2"" ; 65° 28'58.3""; 10ft",3/8/13,8,3,2013,0.661692011,decimal degrees,-43.32516667,-65.47633333,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,14 mm,14,,,,,17 mm,17,,,,,,,,parous,,,,female,,,,80 mm,80,168 mm,168,,14.25 g,14.25,88,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,FMM293,MVZ:Mamm:231348,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Brazil,Distrito Federal,,1263,1263,4145,4145,1263-1263,,Brasilia,Horse farm,"Brazil; Distrito Federal; Brasília; ; Horse farm; S 15 °34' 50.2"" ; 48° 01' 04.3""; 4145ft",9/24/13,24,9,2013,0.324362036,decimal degrees,-15.575,-48.01733333,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,14 mm,14,,,,,16 mm,16,,,,,,,,parous,,,,female,,,,84 mm,84,172 mm,172,,11.25 g,11.25,88,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,MPR149,MVZ:Mamm:230630,Mus musculus,Mus,Mus musculus,Megan Phifer-Rixey,North America,United States,Pennsylvania,Lehigh County,182,182,182,182,182-182,,Fogelsville,,"North America, United States, Pennsylvania, Lehigh County, Fogelsville",7/31/12,31,7,2012,40.59571/-75.65891,decimal degrees,40.59571,-75.65891,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,14 mm,14,,,,,19 mm,19,,,,,,,,pregnant 3R 4L L=3mm,pregnant,,,female,,,,48 mm,48,136 mm,136,,18.25 g,18.25,88,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,,MVZ:Mamm:230394,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Ecuador,Pichincha,,3090,3090,10138,10138,3090-3090,,"Cattle farm, Vallesito de Rumipamba, Quito",,"South America, Ecuador, Pichincha, Cattle farm, Vallesito de Rumipamba, Quito",11/24/12,24,11,2012,0.005693308,decimal degrees,-0.446483333,-78.42248333,,World Geodetic System 1984,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,15 mm,15,,,,,22 mm,22,,,,,,,,"pregnant, embryos 4R 4L",pregnant,,,female,,,,80 mm,80,168 mm,168,,21 g,21,88,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,,MVZ:Mamm:232990,Mus musculus,Mus,Mus musculus,Felipe Martins; Taichi Suzuki,South America,Bolivia,Cochabamba,,2530,2530,2530,2530,2530-2530,,Aviary W of Cochabamba,,"South America, Bolivia, Cochabamba, Aviary W of Cochabamba",8/20/14,20,8,2014,0.263342176,decimal degrees,-17.47046667,-66.34131667,100,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,subadult,,,,,,14 mm,14,,,,,18 mm,18,,,,,,,,,,,,female,,,,75 mm,75,163 mm,163,,13 g,13,88,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,TAS097,MVZ:Mamm:230509,Mus musculus,Mus,Mus musculus,Taichi Suzuki,North America,Canada,Alberta,Sturgeon County,651,651,2136,2136,651-651,,"Near Township Road 564 and Range Rd. 231, Gibbons",Alpaca farm,"Canada; Alberta; Sturgeon Co.; Near Township Road 564 and Range Rd. 231, Gibbons; Alpaka farm; 53° 51.691'; 113° 18.164'; 2136ft",7/26/12,26,7,2012,53.8615166667/-113.3027333333,decimal degrees,53.86151667,-113.3027333,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,15.5 mm,15.5,,,,,18.5 mm,18.5,,,,,,,,testes (7.5x3.5mm),,,,male,,,,83 mm,83,171 mm,171,,16.5 g,16.5,88,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,TAS192,MVZ:Mamm:230523,Mus musculus,Mus,Mus musculus,Taichi Suzuki,North America,United States,Arizona,Pima County,691,691,2267,2267,691-691,,2085 W Derexil Rd.,Cow farm,United States; Arizona; Pima Co.; 2085 W Derexil Rd.; Cow farm; 32° 08.793'; 111° 00.665'; 2267ft,9/13/12,13,5,2012,32.14655/-111.0110833333,decimal degrees,32.14655,-111.0110833,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,16.6 mm,16.6,,,,,19.3 mm,19.3,,,,,,,,testes scrotal (8.0x4.0mm),,,,male,,,,100.5 mm,100.5,188.5 mm,188.5,,20.9 g,20.9,88,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,TAS026,MVZ:Mamm:230584,Mus musculus,Mus,Mus musculus,Taichi Suzuki,North America,United States,Utah,Washington County,1176,1176,3857,3857,1176-1176,,Winchester Hills,south horse barn,United States; Utah; Washington Co.; Winchester hills; south horse barn; 37° 12.416'; 113° 37.020'; 3857ft,6/12/12,12,6,2012,37.2069333333/-113.617,decimal degrees,37.20693333,-113.617,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,15 mm,15,,,,,18.9 mm,18.9,,,,,,,,testes scrotal (8.0x5.0mm),,,,male,,,,85 mm,85,173 mm,173,,19.3 g,19.3,88,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,TAS187,MVZ:Mamm:230541,Mus musculus,Mus,Mus musculus,Taichi Suzuki,North America,United States,Arizona,Pima County,700,700,2295,2295,700-700,,Roger Rd. and Mountain Ave.,"Pig shed, U of A agricultural center",United States; Arizona; Pima Co.; Roger rd. and Mountain Ave.; UofA agricultural center; Pig shed; 32° 16.881'; 110° 56.997'; 2295ft,9/4/12,4,9,2012,32.28135/-110.94995,decimal degrees,32.28135,-110.94995,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,16 mm,16,,,,,19 mm,19,,,,,,,,testes scrotal (9.0x5.5mm),,,,male,,,,94.5 mm,94.5,182.5 mm,182.5,,18.7 g,18.7,88,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,DL004,MVZ:Mamm:230438,Mus musculus,Mus,Mus musculus,Dana Lin,North America,United States,Arizona,Pima County,657,657,657,657,657-657,,"Carter's Tack and Feed, 1430 W Wetmore Rd., Tucson",,"Carter's Tack and Feed, 1430 West Wetmore Road, Tucson, Pima County, Arizona, United States",3-May-12,3,5,2012,23.4791/-111.6599333333,decimal degrees,32.28721,-110.99599,,World Geodetic System 1984,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,12 mm,12,,,,,15 mm,15,,,,,,,,"testes scrotal, 8 x 4 mm",,,,male,,,,76 mm,76,164 mm,164,,15.25 g,15.25,88,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,,MVZ:Mamm:232985,Mus musculus,Mus,Mus musculus,Felipe Martins; Taichi Suzuki,South America,Bolivia,Cochabamba,,2783,2783,2783,2783,2783-2783,,Chicken farm S of Cochabamba,,"South America, Bolivia, Cochabamba, Chicken farm S of Cochabamba",8/22/14,22,8,2014,0.266855659,decimal degrees,-17.61698333,-66.0169,100,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,15 mm,15,,,,,19.2 mm,19.2,,,,,,,,,,,,male,,,,91 mm,91,179 mm,179,,15.6 g,15.6,88,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,TAS025,MVZ:Mamm:230583,Mus musculus,Mus,Mus musculus,Taichi Suzuki,North America,United States,Utah,Washington County,1176,1176,3857,3857,1176-1176,,Winchester Hills,south horse barn,United States; Utah; Washington Co.; Winchester hills; south horse barn; 37° 12.416'; 113° 37.020'; 3857ft,6/12/12,12,6,2012,37.2069333333/-113.617,decimal degrees,37.20693333,-113.617,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,15.5 mm,15.5,,,,,19.2 mm,19.2,,,,,,,,testes scrotal (7.0x4.5mm),,,,male,,,,93.5 mm,93.5,182 mm,182,,18.1 g,18.1,88.5,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,,MVZ:Mamm:232996,Mus musculus,Mus,Mus musculus,Felipe Martins; Taichi Suzuki,South America,Bolivia,Cochabamba,,2575,2575,2575,2575,2575-2575,,chicken farm W of Cochabamba,,"South America, Bolivia, Cochabamba, chicken farm W of Cochabamba",8/21/14,21,8,2014,0.262107895,decimal degrees,-17.37948333,-66.3066,100,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,14 mm,14,,,,,19.5 mm,19.5,,,,,,,,lactating,,,,female,,,,85 mm,85,174 mm,174,,15.6 g,15.6,89,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,TAS094,MVZ:Mamm:230505,Mus musculus,Mus,Mus musculus,Taichi Suzuki,North America,Canada,Alberta,Strathcona County,747,747,2450,2450,747-747,,"51505 Range Road 215, Sherwood Park",Birch Bay Ranch,"Canada; Alberta; Strathcona Co.; 51505 Range Road 215; Birch Bay Ranch, Sherwood Park; 53° 26.386'; 113° 04.173'; 2450ft",7/26/12,26,7,2012,53.4397666667/-113.06955,decimal degrees,53.43976667,-113.06955,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,14 mm,14,,,,,17.5 mm,17.5,,,,,,,,nulliparous,,,,female,,,,81 mm,81,170 mm,170,,12.8 g,12.8,89,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,FMM291,MVZ:Mamm:231340,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Brazil,Distrito Federal,,1059,1059,3474,3474,1059-1059,,Brasilia,"Fazenda UnB, residence","Brazil; Distrito Federal; Brasília; Fazenda UnB; residence; S 15 °56' 24.14"" ; 47° 56' 26.01""; 3474ft",9/23/13,23,9,2013,0.332459513,decimal degrees,-15.93733333,-47.93766667,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,14 mm,14,,,,,18 mm,18,,,,,,,,parous,,,,female,,,,83 mm,83,172 mm,172,,12 g,12,89,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,FMM267,MVZ:Mamm:231381,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Brazil,Rondonia,,94,94,308,308,94-94,,Porto Velho,Bairro Cascalheiras; residence,"Brazil; Rondônia; Porto Velho; Bairro Cascalheiras; residence; S 08 °47' 02.8"" ; 63° 50' 29.8""; 308ft",9/16/13,16,9,2013,0.137592715,decimal degrees,-8.783666667,-63.84166667,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,16 mm,16,,,,,18 mm,18,,,,,,,,parous,,,,female,,,,76 mm,76,165 mm,165,,12.5 g,12.5,89,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,MPR170,MVZ:Mamm:230794,Mus musculus,Mus,Mus musculus,Megan Phifer-Rixey,North America,United States,Arizona,Pima County,657,657,657,657,657-657,,"Carter's Tack and Feed, 1430 W Wetmore Rd., Tucson",,"Carter's Feed Supply, 1430 W Wetmore Rd., Tucson, Pima County, Arizona, United States",7-Aug-12,7,8,2012,32.28721/-110.99599,decimal degrees,32.28721,-110.99599,,World Geodetic System 1984,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,13 mm,13,,,,,18 mm,18,,,,,,,,parous,,,,female,,,,81 mm,81,170 mm,170,,15.5 g,15.5,89,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,TAS015,MVZ:Mamm:230578,Mus musculus,Mus,Mus musculus,Taichi Suzuki,North America,United States,Utah,Washington County,806,806,2645,2645,806-806,,Near 3320 E and 2620 S,Red small barn,United States; Utah; Washington Co.; Near 3320 E. 2620 south; Red small barn; 37° 03.825'; 113° 31.340'; 2645ft,6/11/12,11,6,2012,37.06375/-113.5223333333,decimal degrees,37.06375,-113.5223333,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,13 mm,13,,,,,18.5 mm,18.5,,,,,,,,"pregnant (embryos R2, L4)",pregnant,,,female,,,,84.5 mm,84.5,173.5 mm,173.5,,17.3 g,17.3,89,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,,MVZ:Mamm:230411,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Ecuador,Pichincha,,2557,2557,8389,8389,2557-2557,,"Hardware store, Yaruquí, Tumbaco",,"South America, Ecuador, Pichincha, Hardware store, Yaruquí, Tumbaco",11/22/12,22,11,2012,0.002251405,decimal degrees,-0.17635,-78.32885,,World Geodetic System 1984,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,19 mm,19,,,,,20 mm,20,,,,,,,,pregnant 5R 4L,pregnant,,,female,,,,81 mm,81,170 mm,170,,21 g,21,89,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,MPR133,MVZ:Mamm:230607,Mus musculus,Mus,Mus musculus,Megan Phifer-Rixey,North America,United States,Georgia,Clarke County,218,218,218,218,218-218,,"291 Winford Smith Rd, Athens",,"North America, United States, Georgia, Clarke County, 291 Winford Smith Rd, Athens",6/7/12,7,6,2012,34.057924/-83.473681,decimal degrees,33.94639,-83.38384,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,14 mm,14,,,,,17.5 mm,17.5,,,,,,,,"pregnant, 1L 5R, length = 10mm",pregnant,,,female,,,,83 mm,83,172 mm,172,,21.38 g,21.38,89,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,FMM160,MVZ:Mamm:231362,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Brazil,Parana,,508,508,1668,1668,508-508,,Maringa,Rua Acopiara,"Brazil; Paraná; Maringá; ; Rua Acopiara; S 23 °23' 09.3"" ; 51° 54' 49.5""; 1668ft",5/23/13,23,5,2013,0.450503935,decimal degrees,-23.38483333,-51.90816667,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,14 mm,14,,,,,17 mm,17,,,,,,,,"pregnant; embryos (right horn: 2, left horn:4)",pregnant,,,female,,,,84 mm,84,173 mm,173,,15 g,15,89,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,FMM156,MVZ:Mamm:231358,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Brazil,Parana,,556,556,1825,1825,556-556,,Maringa,Hardware store,"Brazil; Paraná; Maringá; ; Hardware store; S 23 °25' 14.6"" ; 51° 57' 10""; 1825ft",5/23/13,23,5,2013,0.451585534,decimal degrees,-23.419,-51.8595,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,13 mm,13,,,,,18 mm,18,,,,,,,,abdominal; testis (7x3mm),,,,male,,,,91 mm,91,180 mm,180,,14.25 g,14.25,89,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,FMM105,MVZ:Mamm:230434,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Ecuador,Santo Domingo,,487,487,1599,1599,487-487,,"restaurant, Ruta a Quevedo, Santo Domingo",,"South America, Ecuador, Santo Domingo, restaurant, Ruta a Quevedo, Santo Domingo",12/12/12,12,12,2012,0.003529147,decimal degrees,-0.27955,-79.21178333,,World Geodetic System 1984,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,14 mm,14,,,,,20 mm,20,,,,,,,,"testes abdominal, 6x3mm",,,,male,,,,84 mm,84,173 mm,173,,12.75 g,12.75,89,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,,MVZ:Mamm:230395,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Ecuador,Pichincha,,2589,2589,8494,8494,2589-2589,,"Aquarium, 17 km E of Tumbaco",, Ecuador; Provincia Pichincha;  Tumbaco;  17 km E of Tumbaco; S 00° 14.875'; 78° 21.421'; 8494ft,11/6/12,6,11,2012,0.003163937,decimal degrees,-0.247916667,-78.35701667,,World Geodetic System 1984,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,15 mm,15,,,,,18 mm,18,,,,,,,,"testes scrotal, 6 x 3 mm",,,,male,,,,75 mm,75,164 mm,164,,13.5 g,13.5,89,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,,MVZ:Mamm:233000,Mus musculus,Mus,Mus musculus,Felipe Martins; Taichi Suzuki,South America,Bolivia,La Paz,,3866,3866,3866,3866,3866-3866,,east of Cota Cota,"includes a food store, school, and donkey hay stack at these coordinates","South America, Bolivia, La Paz, east of Cota Cota",8/12/14,12,8,2014,0.243258434,decimal degrees,-16.54768333,-68.02511667,100,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,13 mm,13,,,,,18.5 mm,18.5,,,,,,,,testis 7x3mm,,,,male,,,,89 mm,89,178 mm,178,,15.4 g,15.4,89,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,,MVZ:Mamm:233027,Mus musculus,Mus,Mus musculus,Felipe Martins; Taichi Suzuki,South America,Bolivia,Santa Cruz,,306,306,306,306,306-306,,"grain storage, Montero",,"Bolivia, Santa Cruz, Montero, grain storage, 17° 19.833', 63° 14.946', 306m",29-Aug-14,29,8,2014,0.274004689,decimal degrees,-17.33055,-63.2491,100,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,13.8 mm,13.8,,,,,18.4 mm,18.4,,,,,,,,"embs: 5R, 2L; CR: 1mm",pregnant,,,female,,,,82.5 mm,82.5,172 mm,172,,14.5 g,14.5,89.5,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,,MVZ:Mamm:235947,Mus musculus,Mus,Mus musculus,Felipe Martins,North America,United States,Colorado,Lake County,2914,2914,9559,9559,2914-2914,,1 mile S Leadville,Farm,"USA, CO, Lake, 1 mile south of Leadville, Farm, 39° 13.351' 00"" N, 106° 21.276' W, elev 9559 ft",4-Oct-12,4,10,2012,39.2225166667/-106.3546,decimal degrees,39.22251667,-106.3546,100,World Geodetic System 1984,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,13.5 mm,13.5,,,,,17.5 mm,17.5,,,,,,,,nulliparous,,,,female,,,,83.5 mm,83.5,173 mm,173,,17.75 g,17.75,89.5,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,TAS200,MVZ:Mamm:230535,Mus musculus,Mus,Mus musculus,Taichi Suzuki,North America,United States,Arizona,Pima County,719,719,2359,2359,719-719,,5665 W Ajo Hwy,Feed and Supply,United States; Arizona; Pima Co.; 5665 W Ajo Hwy; Old  Town Feed and Supply; 32° 10.018'; 111° 05.153'; 2359ft,9/19/12,19,9,2012,32.1669666667/-111.0858833333,decimal degrees,32.16696667,-111.0858833,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,15.5 mm,15.5,,,,,20 mm,20,,,,,,,,"parous (placental scars R3, L3, color yellow)",,,,female,,,,96 mm,96,185.5 mm,185.5,,17.3 g,17.3,89.5,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,TAS006,MVZ:Mamm:230521,Mus musculus,Mus,Mus musculus,Taichi Suzuki,North America,United States,Arizona,Pima County,657,657,657,657,657-657,,1430 W. Wetmore Rd.,tack and feed,United States; Arizona; Pima Co.; 1430 W. Wetmore Rd.; tack and feed store; 32° 28.746'; 110° 99.596'; 657m,5/3/12,3,5,2012,32.4791/-111.6599333333,decimal degrees,32.4791,-111.6599333,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,15.5 mm,15.5,,,,,18.9 mm,18.9,,,,,,,,testes scrotal (7.0x4.5mm),,,,male,,,,82 mm,82,171.5 mm,171.5,,15.4 g,15.4,89.5,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,TAS030,MVZ:Mamm:230562,Mus musculus,Mus,Mus musculus,Taichi Suzuki,North America,United States,Utah,Utah County,1373,1373,4504,4504,1373-1373,,"Spanish Fork, 5411 W. 4000 South",Cow barn,"United States; Utah; Utah Co.; Spanish Fork, 5411 W. 4000 South; Cow barn; 40° 07.961'; 111° 43.823'; 4504ft",6/15/12,15,6,2012,40.1326833333/-111.7303833333,decimal degrees,40.13268333,-111.7303833,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,14.5 mm,14.5,,,,,17.9 mm,17.9,,,,,,,,testes scrotal (7.5x4.5mm),,,,male,,,,85 mm,85,174.5 mm,174.5,,17.2 g,17.2,89.5,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,,MVZ:Mamm:233010,Mus musculus,Mus,Mus musculus,Felipe Martins; Taichi Suzuki,South America,Bolivia,La Paz,,3835,3835,3835,3835,3835-3835,,house on shore of Lake Titicaca,,"Bolivia, La Paz, Lake Titikaka shore, house, 16° 11.015', 68° 46.104', 3835m",5-Sep-14,5,9,2014,0.235334592,decimal degrees,-16.18358333,-68.7684,100,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,14 mm,14,,,,,18.4 mm,18.4,,,,,,,,testis 6.5x4.5mm,,,,male,,,,79.5 mm,79.5,169 mm,169,,17.5 g,17.5,89.5,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,MPR111,MVZ:Mamm:230602,Mus musculus,Mus,Mus musculus,Megan Phifer-Rixey,North America,United States,Florida,Marion County,2,2,2,2,2-Feb,,"Seminole Feed, W Hwy 40",,"North America, United States, Florida, Marion County, Ocala",5/19/12,19,5,2012,29.185812/-82.214585,decimal degrees,29.6233,-82.34033333,100,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,14 mm,14,,,,,18 mm,18,,,,,,,,"lactating, parous",,,,female,,,,75 mm,75,165 mm,165,,15.5 g,15.5,90,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,TAS048,MVZ:Mamm:230551,Mus musculus,Mus,Mus musculus,Taichi Suzuki,North America,United States,Montana,Ravalli County,1062,1062,3485,3485,1062-1062,,"Corvallis, 312 Quast Ln",Cow farm,"United States; Montana; Ravalli Co.; Corvallis, 312 Quast Ln; Cow farm; 46° 19.651'; 114° 06.723'; 3485ft",6/23/12,23,6,2012,46.3275166667/-114.11205,decimal degrees,46.32751667,-114.11205,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,14.5 mm,14.5,,,,,19 mm,19,,,,,,,,"lactating, parous (placental scars R5, L1, color yellow)",,,,female,,,,83.5 mm,83.5,173.5 mm,173.5,,20.2 g,20.2,90,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,FMM072,MVZ:Mamm:230385,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Ecuador,Pichincha,,1377,1377,4519,4519,1377-1377,,"Farm, ruta Nanegalito-Nanegal, Nanegalito",,"South America, Ecuador, Pichincha, Farm, ruta Nanegalito-Nanegal, Nanegalito",12/3/12,3,12,2012,.0907666667/-78.6978333333,decimal degrees,0.0741,-78.66811667,,World Geodetic System 1984,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,12 mm,12,,,,,17 mm,17,,,,,,,,parous,,,,female,,,,85 mm,85,175 mm,175,,13.5 g,13.5,90,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,TAS197,MVZ:Mamm:230528,Mus musculus,Mus,Mus musculus,Taichi Suzuki,North America,United States,Arizona,Pima County,690,690,2264,2264,690-690,,2509 W. Zinnia Ave,Pet Motel,United States; Arizona; Pima Co.; 2509 W. Zinnia Ave; Pet Motel; 32° 17.433'; 111° 01.248'; 2264ft,9/19/12,19,9,2012,32.29055/-111.0208,decimal degrees,32.29055,-111.0208,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,15 mm,15,,,,,20.4 mm,20.4,,,,,,,,"parous (placental scars R3, L4)",,,,female,,,,94 mm,94,184 mm,184,,17.2 g,17.2,90,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,TAS143,MVZ:Mamm:230478,Mus musculus,Mus,Mus musculus,Taichi Suzuki,North America,Canada,Alberta,Parkland County,708,708,2323,2323,708-708,,"On Range Rd. 275 and between Township Rd. 513 and 512, Carvel",sheep farm,"Canada; Alberta; Parkland Co.; On Range Rd. 275 and between Township Rd. 513 and 512, Carvel; Sheep farm; 53° 23.971'; 113° 57.579'; 2323ft",8/3/12,3,8,2012,53.3995166667/-113.95965,decimal degrees,53.39951667,-113.95965,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,15.5 mm,15.5,,,,,18.5 mm,18.5,,,,,,,,pregnant,pregnant,,,female,,,,80 mm,80,170 mm,170,,17.8 g,17.8,90,
